1.7	hitter	120.2	30.2	0	
1.7	hitter	120.2	30.2	0	
1.7	hitter	120.2	30.2	0	
1.7	hitter	120.2	30.2	0	
1.7	target	120.028	30.2144	16275.7	
1.8	hitter	120.199	30.1875	8028.51	
1.8	hitter	120.176	30.1249	5437.08	
1.8	hitter	120.2	30.2	0	
1.8	hitter	120.2	30.2	0	
1.8	hitter	120.2	30.2	0	
1.8	hitter	120.162	30.2203	1927.03	
1.8	hitter	120.2	30.2	0	
1.8	hitter	120.2	30.2	0	
1.8	hitter	120.2	30.2	0	
1.8	hitter	120.2	30.2	0	
1.8	target	120.03	30.2139	16378.6	
1.9	hitter	120.195	30.188	8451.08	
1.9	hitter	120.171	30.1264	5994.21	
1.9	hitter	120.2	30.2	0	
1.9	hitter	120.2	30.2	0	
1.9	hitter	120.2	30.2	0	
1.9	hitter	120.157	30.2239	2150.08	
1.9	hitter	120.2	30.2	0	
1.9	hitter	120.2	30.2	0	
1.9	hitter	120.2	30.2	0	
1.9	hitter	120.2	30.2	0	
1.9	target	120.032	30.2133	16479.9	
2	hitter	120.189	30.1886	8857.51	
2	hitter	120.168	30.1279	6528.39	
2	hitter	120.2	30.2	0	
2	hitter	120.2	30.2	0	
2	hitter	120.2	30.2	0	
2	hitter	120.152	30.2276	2361.97	
2	hitter	120.2	30.2	0	
2	hitter	120.2	30.2	0	
2	hitter	120.2	30.2	0	
2	hitter	120.2	30.2	0	
2	target	120.033	30.2128	16579.7	
2.1	hitter	120.184	30.1893	9248.53	
2.1	hitter	120.164	30.1295	7040.7	
2.1	hitter	120.2	30.2	0	
2.1	hitter	120.2	30.2	0	
2.1	hitter	120.2	30.2	0	
2.1	hitter	120.146	30.2311	2563.28	
2.1	hitter	120.2	30.2	0	
2.1	hitter	120.2	30.2	0	
2.1	hitter	120.2	30.2	0	
2.1	hitter	120.2	30.2	0	
2.1	target	120.035	30.2122	16677.9	
2.2	hitter	120.179	30.1899	9624.83	
2.2	hitter	120.159	30.1313	7532.15	
2.2	hitter	120.2	30.2	0	
2.2	hitter	120.2	30.2	0	
2.2	hitter	120.2	30.2	0	
2.2	hitter	120.137	30.2366	3046.37	
2.2	hitter	120.2	30.2	0	
2.2	hitter	120.2	30.2	0	
2.2	hitter	120.2	30.2	0	
2.2	hitter	120.2	30.2	0	
2.2	target	120.037	30.2117	16774.6	
2.3	hitter	120.174	30.1906	9987.07	
2.3	hitter	120.154	30.1331	8003.71	
2.3	hitter	120.2	30.2	0	
2.3	hitter	120.2	30.2	0	
2.3	hitter	120.2	30.2	0	
2.3	hitter	120.129	30.2408	3599.75	
2.3	hitter	120.2	30.2	0	
2.3	hitter	120.2	30.2	0	
2.3	hitter	120.2	30.2	0	
2.3	hitter	120.2	30.2	0	
2.3	target	120.038	30.2112	16869.7	
2.4	hitter	120.169	30.1912	10335.9	
2.4	hitter	120.151	30.135	8456.29	
2.4	hitter	120.2	30.2	0	
2.4	hitter	120.2	30.2	0	
2.4	hitter	120.2	30.2	0	
2.4	hitter	120.123	30.2433	4206.02	
2.4	hitter	120.2	30.2	0	
2.4	hitter	120.2	30.2	0	
2.4	hitter	120.2	30.2	0	
2.4	hitter	120.2	30.2	0	
2.4	target	120.04	30.2106	16963.3	
2.5	hitter	120.163	30.1919	10671.9	
2.5	hitter	120.147	30.137	8890.78	
2.5	hitter	120.2	30.2	0	
2.5	hitter	120.2	30.2	0	
2.5	hitter	120.2	30.2	0	
2.5	hitter	120.119	30.2442	4832.36	
2.5	hitter	120.2	30.2	0	
2.5	hitter	120.2	30.2	0	
2.5	hitter	120.2	30.2	0	
2.5	hitter	120.2	30.2	0	
2.5	target	120.041	30.2101	17055.4	
2.6	hitter	120.158	30.1926	10995.6	
2.6	hitter	120.144	30.1391	9307.98	
2.6	hitter	120.2	30.2	0	
2.6	hitter	120.2	30.2	0	
2.6	hitter	120.2	30.2	0	
2.6	hitter	120.116	30.2438	5449.21	
2.6	hitter	120.2	30.2	0	
2.6	hitter	120.2	30.2	0	
2.6	hitter	120.2	30.2	0	
2.6	hitter	120.2	30.2	0	
2.6	target	120.043	30.2095	17145.9	
2.7	hitter	120.153	30.1934	11307.5	
2.7	hitter	120.139	30.1413	9708.7	
2.7	hitter	120.2	30.2	0	
2.7	hitter	120.2	30.2	0	
2.7	hitter	120.2	30.2	0	
2.7	hitter	120.114	30.243	6042.86	
2.7	hitter	120.2	30.2	0	
2.7	hitter	120.2	30.2	0	
2.7	hitter	120.2	30.2	0	
2.7	hitter	120.2	30.2	0	
2.7	target	120.045	30.209	17234.9	
2.8	hitter	120.147	30.1941	11608.3	
2.8	hitter	120.136	30.1437	10093.7	
2.8	hitter	120.2	30.2	0	
2.8	hitter	120.2	30.2	0	
2.8	hitter	120.2	30.2	0	
2.8	hitter	120.112	30.2422	6611.13	
2.8	hitter	120.2	30.2	0	
2.8	hitter	120.2	30.2	0	
2.8	hitter	120.2	30.2	0	
2.8	hitter	120.2	30.2	0	
2.8	target	120.046	30.2085	17322.3	
2.9	hitter	120.143	30.1948	11898.3	
2.9	hitter	120.133	30.1461	10463.6	
2.9	hitter	120.2	30.2	0	
2.9	hitter	120.2	30.2	0	
2.9	hitter	120.2	30.2	0	
2.9	hitter	120.111	30.2414	7155.2	
2.9	hitter	120.2	30.2	0	
2.9	hitter	120.2	30.2	0	
2.9	hitter	120.2	30.2	0	
2.9	hitter	120.2	30.2	0	
2.9	target	120.048	30.2079	17408.2	
3	hitter	120.139	30.1954	12178	
3	hitter	120.129	30.1487	10819.2	
3	hitter	120.2	30.2	0	
3	hitter	120.2	30.2	0	
3	hitter	120.2	30.2	0	
3	hitter	120.108	30.2405	7676.21	
3	hitter	120.2	30.2	0	
3	hitter	120.2	30.2	0	
3	hitter	120.2	30.2	0	
3	hitter	120.2	30.2	0	
3	target	120.05	30.2074	17492.5	
3.1	hitter	120.135	30.196	12447.8	
3.1	hitter	120.126	30.1513	11161.1	
3.1	hitter	120.2	30.2	0	
3.1	hitter	120.2	30.2	0	
3.1	hitter	120.2	30.2	0	
3.1	hitter	120.105	30.2395	8175.23	
3.1	hitter	120.2	30.2	0	
3.1	hitter	120.2	30.2	0	
3.1	hitter	120.2	30.2	0	
3.1	hitter	120.2	30.2	0	
3.1	target	120.051	30.2068	17575.3	
3.2	hitter	120.13	30.1965	12708.3	
3.2	hitter	120.122	30.154	11489.8	
3.2	hitter	120.2	30.2	0	
3.2	hitter	120.2	30.2	0	
3.2	hitter	120.2	30.2	0	
3.2	hitter	120.103	30.2384	8653.28	
3.2	hitter	120.2	30.2	0	
3.2	hitter	120.2	30.2	0	
3.2	hitter	120.2	30.2	0	
3.2	hitter	120.2	30.2	0	
3.2	target	120.053	30.2063	17656.6	
3.3	hitter	120.126	30.197	12959.7	
3.3	hitter	120.119	30.1566	11806.1	
3.3	hitter	120.2	30.2	0	
3.3	hitter	120.2	30.2	0	
3.3	hitter	120.2	30.2	0	
3.3	hitter	120.1	30.2373	9111.34	
3.3	hitter	120.2	30.2	0	
3.3	hitter	120.2	30.2	0	
3.3	hitter	120.2	30.2	0	
3.3	hitter	120.2	30.2	0	
3.3	target	120.055	30.2058	17736.3	
3.4	hitter	120.122	30.1974	13202.4	
3.4	hitter	120.116	30.159	12110.3	
3.4	hitter	120.2	30.2	0	
3.4	hitter	120.2	30.2	0	
3.4	hitter	120.2	30.2	0	
3.4	hitter	120.098	30.236	9550.33	
3.4	hitter	120.2	30.2	0	
3.4	hitter	120.2	30.2	0	
3.4	hitter	120.2	30.2	0	
3.4	hitter	120.2	30.2	0	
3.4	target	120.056	30.2052	17814.5	
3.5	hitter	120.119	30.1977	13430.9	
3.5	hitter	120.113	30.1613	12403.1	
3.5	hitter	120.2	30.2	0	
3.5	hitter	120.2	30.2	0	
3.5	hitter	120.2	30.2	0	
3.5	hitter	120.096	30.2347	9971.13	
3.5	hitter	120.2	30.2	0	
3.5	hitter	120.2	30.2	0	
3.5	hitter	120.2	30.2	0	
3.5	hitter	120.2	30.2	0	
3.5	target	120.058	30.2047	17891.1	
3.6	hitter	120.116	30.1981	13657.7	
3.6	hitter	120.11	30.1634	12684.9	
3.6	hitter	120.2	30.2	0	
3.6	hitter	120.2	30.2	0	
3.6	hitter	120.2	30.2	0	
3.6	hitter	120.095	30.2333	10374.6	
3.6	hitter	120.2	30.2	0	
3.6	hitter	120.2	30.2	0	
3.6	hitter	120.2	30.2	0	
3.6	hitter	120.2	30.2	0	
3.6	target	120.06	30.2041	17966.2	
3.7	hitter	120.112	30.1983	13876.8	
3.7	hitter	120.108	30.1654	12956.3	
3.7	hitter	120.2	30.2	0	
3.7	hitter	120.2	30.2	0	
3.7	hitter	120.2	30.2	0	
3.7	hitter	120.092	30.2318	10761.4	
3.7	hitter	120.2	30.2	0	
3.7	hitter	120.2	30.2	0	
3.7	hitter	120.2	30.2	0	
3.7	hitter	120.2	30.2	0	
3.7	target	120.061	30.2036	18039.8	
3.8	hitter	120.11	30.1986	14085.2	
3.8	hitter	120.106	30.1672	13217.6	
3.8	hitter	120.204	30.1994	914.827	
3.8	hitter	120.2	30.2	0	
3.8	hitter	120.2	30.2	0	
3.8	hitter	120.091	30.2303	11131.8	
3.8	hitter	120.2	30.2	0	
3.8	hitter	120.2	30.2	0	
3.8	hitter	120.2	30.2	0	
3.8	hitter	120.2	30.2	0	
3.8	target	120.063	30.203	18111.8	
3.9	hitter	120.107	30.1988	14290	
3.9	hitter	120.105	30.1689	13469.3	
3.9	hitter	120.209	30.1988	1783.91	
3.9	hitter	120.2	30.2	0	
3.9	hitter	120.2	30.2	0	
3.9	hitter	120.091	30.2289	11487.8	
3.9	hitter	120.2	30.2	0	
3.9	hitter	120.2	30.2	0	
3.9	hitter	120.2	30.2	0	
3.9	hitter	120.2	30.2	0	
3.9	target	120.065	30.2025	18182.2	
4	hitter	120.106	30.1989	14478.6	
4	hitter	120.103	30.1706	13711.7	
4	hitter	120.212	30.1981	2609.54	
4	hitter	120.2	30.2	0	
4	hitter	120.2	30.2	0	
4	hitter	120.089	30.2275	11834	
4	hitter	120.2	30.2	0	
4	hitter	120.2	30.2	0	
4	hitter	120.2	30.2	0	
4	hitter	120.2	30.2	0	
4	target	120.066	30.202	18251.2	
4.1	hitter	120.105	30.1991	14668.7	
4.1	hitter	120.101	30.1721	13951.3	
4.1	hitter	120.216	30.1974	3393.89	
4.1	hitter	120.2	30.2	0	
4.1	hitter	120.2	30.2	0	
4.1	hitter	120.087	30.2262	12161.5	
4.1	hitter	120.2	30.2	0	
4.1	hitter	120.2	30.2	0	
4.1	hitter	120.2	30.2	0	
4.1	hitter	120.2	30.2	0	
4.1	target	120.068	30.2014	18318.5	
4.2	hitter	120.103	30.1999	14889.5	
4.2	hitter	120.1	30.1735	14169.1	
4.2	hitter	120.221	30.1966	4139.02	
4.2	hitter	120.2	30.2	0	
4.2	hitter	120.2	30.2	0	
4.2	hitter	120.086	30.2249	12475.9	
4.2	hitter	120.2	30.2	0	
4.2	hitter	120.2	30.2	0	
4.2	hitter	120.2	30.2	0	
4.2	hitter	120.2	30.2	0	
4.2	target	120.07	30.2009	18384.4	
4.3	hitter	120.102	30.2003	15067	
4.3	hitter	120.098	30.1748	14386.2	
4.3	hitter	120.224	30.1957	4846.9	
4.3	hitter	120.2	30.2	0	
4.3	hitter	120.2	30.2	0	
4.3	hitter	120.085	30.2236	12777.6	
4.3	hitter	120.2	30.2	0	
4.3	hitter	120.2	30.2	0	
4.3	hitter	120.2	30.2	0	
4.3	hitter	120.2	30.2	0	
4.3	target	120.071	30.2003	18448.7	
4.4	hitter	120.101	30.2004	15253.4	
4.4	hitter	120.096	30.1761	14595.5	
4.4	hitter	120.228	30.1948	5519.38	
4.4	hitter	120.2	30.2	0	
4.4	hitter	120.2	30.2	0	
4.4	hitter	120.085	30.2224	13067.4	
4.4	hitter	120.2	30.2	0	
4.4	hitter	120.2	30.2	0	
4.4	hitter	120.2	30.2	0	
4.4	hitter	120.2	30.2	0	
4.4	target	120.073	30.1998	18511.4	
4.5	hitter	120.1	30.1999	15423	
4.5	hitter	120.095	30.1772	14795.3	
4.5	hitter	120.232	30.1938	6158.24	
4.5	hitter	120.2	30.2	0	
4.5	hitter	120.2	30.2	0	
4.5	hitter	120.085	30.2212	13345.6	
4.5	hitter	120.2	30.2	0	
4.5	hitter	120.2	30.2	0	
4.5	hitter	120.2	30.2	0	
4.5	hitter	120.2	30.2	0	
4.5	target	120.075	30.1993	18572.6	
4.6	hitter	120.099	30.1988	15585	
4.6	hitter	120.095	30.1782	14990.1	
4.6	hitter	120.236	30.1927	6765.15	
4.6	hitter	120.2	30.2	0	
4.6	hitter	120.2	30.2	0	
4.6	hitter	120.084	30.2201	13615	
4.6	hitter	120.2	30.2	0	
4.6	hitter	120.2	30.2	0	
4.6	hitter	120.2	30.2	0	
4.6	hitter	120.2	30.2	0	
4.6	target	120.076	30.1987	18632.3	
4.7	hitter	120.098	30.1982	15740.3	
4.7	hitter	120.094	30.1793	15183.6	
4.7	hitter	120.241	30.1915	7341.72	
4.7	hitter	120.2	30.2	0	
4.7	hitter	120.2	30.2	0	
4.7	hitter	120.083	30.219	13871.7	
4.7	hitter	120.2	30.2	0	
4.7	hitter	120.2	30.2	0	
4.7	hitter	120.2	30.2	0	
4.7	hitter	120.2	30.2	0	
4.7	target	120.078	30.1982	18690.4	
4.8	hitter	120.097	30.1976	15899.3	
4.8	hitter	120.093	30.1802	15364.6	
4.8	hitter	120.244	30.1907	7931.81	
4.8	hitter	120.2	30.2	0	
4.8	hitter	120.2	30.2	0	
4.8	hitter	120.084	30.2179	14118.2	
4.8	hitter	120.2	30.2	0	
4.8	hitter	120.2	30.2	0	
4.8	hitter	120.2	30.2	0	
4.8	hitter	120.2	30.2	0	
4.8	target	120.08	30.1976	18747	
4.9	hitter	120.096	30.1971	16041.4	
4.9	hitter	120.091	30.181	15539.1	
4.9	hitter	120.245	30.19	8540.85	
4.9	hitter	120.2	30.2	0	
4.9	hitter	120.2	30.2	0	
4.9	hitter	120.083	30.2168	14356.9	
4.9	hitter	120.2	30.2	0	
4.9	hitter	120.2	30.2	0	
4.9	hitter	120.2	30.2	0	
4.9	hitter	120.2	30.2	0	
4.9	target	120.081	30.1971	18802	
5	hitter	120.095	30.1965	16186.6	
5	hitter	120.091	30.1817	15704.9	
5	hitter	120.243	30.1896	9118.95	
5	hitter	120.2	30.2	0	
5	hitter	120.2	30.2	0	
5	hitter	120.084	30.2157	14593.9	
5	hitter	120.2	30.2	0	
5	hitter	120.2	30.2	0	
5	hitter	120.2	30.2	0	
5	hitter	120.2	30.2	0	
5	target	120.083	30.1966	18855.5	
5.1	hitter	120.094	30.196	16322.7	
5.1	hitter	120.091	30.1825	15869.2	
5.1	hitter	120.24	30.1895	9634.74	
5.1	hitter	120.2	30.2	0	
5.1	hitter	120.2	30.2	0	
5.1	hitter	120.084	30.2147	14812.1	
5.1	hitter	120.2	30.2	0	
5.1	hitter	120.2	30.2	0	
5.1	hitter	120.2	30.2	0	
5.1	hitter	120.2	30.2	0	
5.1	target	120.085	30.196	18907.4	
5.2	hitter	120.093	30.1955	16451.8	
5.2	hitter	120.09	30.1831	16026.5	
5.2	hitter	120.235	30.1896	10134.1	
5.2	hitter	120.2	30.2	0	
5.2	hitter	120.2	30.2	0	
5.2	hitter	120.083	30.2137	15021.8	
5.2	hitter	120.2	30.2	0	
5.2	hitter	120.2	30.2	0	
5.2	hitter	120.2	30.2	0	
5.2	hitter	120.2	30.2	0	
5.2	target	120.086	30.1955	18957.9	
5.3	hitter	120.092	30.1949	16579.5	
5.3	hitter	120.09	30.1837	16177.9	
5.3	hitter	120.23	30.1897	10580.1	
5.3	hitter	120.2	30.2	0	
5.3	hitter	120.2	30.2	0	
5.3	hitter	120.084	30.2128	15225	
5.3	hitter	120.2	30.2	0	
5.3	hitter	120.2	30.2	0	
5.3	hitter	120.2	30.2	0	
5.3	hitter	120.2	30.2	0	
5.3	target	120.088	30.1949	19006.7	
5.4	hitter	120.092	30.1944	16703.1	
5.4	hitter	120.09	30.1843	16344.5	
5.4	hitter	120.225	30.1898	11006.1	
5.4	hitter	120.2	30.2	0	
5.4	hitter	120.2	30.2	0	
5.4	hitter	120.085	30.2118	15418.7	
5.4	hitter	120.2	30.2	0	
5.4	hitter	120.2	30.2	0	
5.4	hitter	120.2	30.2	0	
5.4	hitter	120.2	30.2	0	
5.4	target	120.09	30.1944	19054	
5.5	hitter	120.091	30.1938	16823	
5.5	hitter	120.091	30.1847	16485.6	
5.5	hitter	120.22	30.1899	11413	
5.5	hitter	120.2	30.2	0	
5.5	hitter	120.2	30.2	0	
5.5	hitter	120.085	30.2109	15605.8	
5.5	hitter	120.2	30.2	0	
5.5	hitter	120.2	30.2	0	
5.5	hitter	120.2	30.2	0	
5.5	hitter	120.2	30.2	0	
5.5	target	120.091	30.1938	19099.8	
5.6	hitter	120.091	30.1932	16964.6	
5.6	hitter	120.092	30.1851	16620.6	
5.6	hitter	120.215	30.19	11801.7	
5.6	hitter	120.2	30.2	0	
5.6	hitter	120.2	30.2	0	
5.6	hitter	120.085	30.21	15784.8	
5.6	hitter	120.2	30.2	0	
5.6	hitter	120.2	30.2	0	
5.6	hitter	120.2	30.2	0	
5.6	hitter	120.2	30.2	0	
5.6	target	120.093	30.1933	19144.1	
5.7	hitter	120.091	30.1927	17077.4	
5.7	hitter	120.092	30.1855	16749.2	
5.7	hitter	120.21	30.1901	12173	
5.7	hitter	120.197	30.2028	511.645	
5.7	hitter	120.2	30.2	0	
5.7	hitter	120.085	30.2091	15957	
5.7	hitter	120.2	30.2	0	
5.7	hitter	120.2	30.2	0	
5.7	hitter	120.2	30.2	0	
5.7	hitter	120.2	30.2	0	
5.7	target	120.095	30.1928	19186.7	
5.8	hitter	120.091	30.1922	17190.2	
5.8	hitter	120.093	30.1858	16875.1	
5.8	hitter	120.205	30.1916	12527.8	
5.8	hitter	120.195	30.2058	997.708	
5.8	hitter	120.2	30.2008	971.579	
5.8	hitter	120.085	30.2082	16124.2	
5.8	hitter	120.2	30.2	0	
5.8	hitter	120.2	30.2	0	
5.8	hitter	120.2	30.2	0	
5.8	hitter	120.2	30.2	0	
5.8	target	120.096	30.1922	19227.9	
5.9	hitter	120.091	30.1917	17294.1	
5.9	hitter	120.093	30.1861	16996.7	
5.9	hitter	120.201	30.1916	12869	
5.9	hitter	120.193	30.209	1459.47	
5.9	hitter	120.2	30.2016	1894.58	
5.9	hitter	120.086	30.2074	16283.8	
5.9	hitter	120.2	30.2	0	
5.9	hitter	120.2	30.2	0	
5.9	hitter	120.2	30.2	0	
5.9	hitter	120.2	30.2	0	
5.9	target	120.098	30.1917	19267.5	
6	hitter	120.09	30.1911	17394.6	
6	hitter	120.092	30.1863	17114.6	
6	hitter	120.197	30.1906	13192.7	
6	hitter	120.19	30.2123	1898.14	
6	hitter	120.2	30.2026	2771.43	
6	hitter	120.087	30.2065	16436.8	
6	hitter	120.2	30.2	0	
6	hitter	120.2	30.2	0	
6	hitter	120.2	30.2	0	
6	hitter	120.2	30.2	0	
6	target	120.1	30.1911	19305.6	
6.1	hitter	120.09	30.1906	17495.2	
6.1	hitter	120.092	30.1866	17246.1	
6.1	hitter	120.191	30.1901	13501.9	
6.1	hitter	120.187	30.2158	2314.88	
6.1	hitter	120.2	30.2036	3604.44	
6.1	hitter	120.088	30.2057	16583.8	
6.1	hitter	120.2	30.2	0	
6.1	hitter	120.2	30.2	0	
6.1	hitter	120.2	30.2	0	
6.1	hitter	120.2	30.2	0	
6.1	target	120.101	30.1906	19342.1	
6.2	hitter	120.09	30.1899	17621.7	
6.2	hitter	120.092	30.1867	17354.3	
6.2	hitter	120.187	30.1895	13797.3	
6.2	hitter	120.185	30.2196	2710.78	
6.2	hitter	120.201	30.2047	4395.79	
6.2	hitter	120.088	30.2049	16725.1	
6.2	hitter	120.2	30.2	0	
6.2	hitter	120.2	30.2	0	
6.2	hitter	120.2	30.2	0	
6.2	hitter	120.2	30.2	0	
6.2	target	120.103	30.1901	19377.1	
6.3	hitter	120.09	30.1895	17747.8	
6.3	hitter	120.092	30.1868	17458.7	
6.3	hitter	120.182	30.189	14079.6	
6.3	hitter	120.183	30.2235	3086.88	
